906125270,askformorebiz,hans t pedersen,False,24796,NULL,2,NULL,NULL
90660284,Sam_Edelman,Sam Edelman,False,12945,ORG,ORG,/m/0191_7,Retail
90673151,CyrilDeandre, Deandre,False,30347,NULL,NULL
NULL,NULL,/m/02_ssl,Basketball Center
90690053,FadePresion,FadePresion,False,41613,NULL,NULL
NULL,NULL,NULL,NULL
90692053,niTanConde,VENEZUELA ,False,101073,1,1,/location/country,Country
90700505,CelebsInCLT,Charlotte Paparazzo,False,13152,ORG,ORG,NULL,NULL
907309218,MaloneJena,Jena Malone,True,107367,2,0,/m/02hrh1q,Actor
90741779,Evan3Longoria,Evan Longoria,True,209945,2,1,/baseball/baseball_player,Baseball Player
907452194,FYHotties,Fuck Yeah,False,119345,ORG,ORG,/m/05p553,Comedy
90753432,micatbh,,False,289346,NULL,NULL,NULL,NULL
90758171,GoldenBoyBoxing,GoldenBoyPromotions,True,183259,ORG,ORG,NULL,NULL
90828940,SkeCityMktg,Ske-City Marketing,False,506175,1,1,NULL,NULL
908410884,FuckinHotGirls,Fuckin' Hot Girls!,False,80621,ORG,ORG,NULL,NULL
90918062,davidalanharvey,David Alan Harvey,False,30258,5,1,/book/author,Author
90936749,EAR2THABEAT,EAR 2 THA BEAT,False,28032,ORG,ORG,NULL,NULL
90964854,2K,2K ,True,536996,NULL,NULL
NULL,NULL,/computer/operating_system,Operating System
90969338,AyeJayCT,♫CT's Very Own♫,False,10848,ORG,ORG,NULL,NULL
90978338,ottoperezmolina,Otto Pérez Molina ,True,130144,NULL,1,NULL,NULL
91002794,PauseTheMoment,Ryan,False,11230,ORG,ORG,/m/08z956,Radio personality
91016360,HumourdeBen,Benjamin,False,83216,1,1,/m/016fc2,Statesman
91071674,BCREADTV,BCREADTV BRAND / WEB,False,19214,ORG,ORG,NULL,NULL
911142252,Failedimages,Failed Images,False,238988,ORG,ORG,/media_common/quotation,Quotation
91118269,aks_india,ROVER,False,21176,NULL,NULL
NULL,NULL,/m/015smg,Automotive industry Business
91151543,gutterbookshop,Gutter Bookshop,False,11040,ORG,ORG,NULL,NULL
912043315,SmilesTellEm,Smilez,False,18889,1,1,/m/0glt670,Hip hop Artist
91220126,adwords,Google AdWords,True,182096,ORG,ORG,/business/consumer_product,Consumer product
91227352,HungryGoWhere,HungryGoWhere,False,20298,NULL,2,NULL,NULL
912598626,FreedomFOA,FreedomFOA,False,72961,NULL,2,NULL,NULL
91267688,ClimaWorld,Clima BR,False,552311,1,2,NULL,NULL
91285471,vincentlaforet,Vincent Laforet,True,80502,3,1,/m/0dgd_,Cinematographer
9130702,starsandstripes,Stars and Stripes,True,64838,NULL,NULL
NULL,NULL,/book/newspaper,Newspaper
9130882,artlog,Artlog.com,False,84484,1,2,NULL,NULL
91336464,r4MPHY,Psicologo del tuiter,False,14423,NULL,NULL
NULL,NULL,NULL,NULL
913527120,Twerkerella,Twerkerella,False,46091,5,1,NULL,NULL
913557751,FemaleEnglish,Female English,False,52999,ORG,ORG,NULL,NULL
913713420,meplusdallas,kouri,False,13073,NULL,NULL
NULL,NULL,/m/0frz0,Economist
91403710,TheAzulOcean,Arthur Koch,False,52340,NULL,NULL
NULL,NULL,/book/author,Author
914045449,BubMerley,Bub Merley,False,110585,1,1,NULL,NULL
